,Benchmark,ML-BL Gross,ML-BL Net
2007-08-29,0.001271981,0.004804194200980438,0.004764707981526728
2007-08-30,0.005184161,0.004415323266947491,0.00437583704749378
2007-08-31,0.012093704,0.008953563539895848,0.008914077320442138
2007-09-03,0.00024753,-0.0008109949861869747,-0.0009294583220944563
2007-09-04,0.009593211,0.005274246445689412,0.005234760226235702
2007-09-05,-0.013900471,-0.009902497640464025,-0.009941983859917736
2007-09-06,-0.001635857,-0.0012939714148947346,-0.001333457634348445
2007-09-07,-0.016881939,-0.011011392585999591,-0.011050878805453301
2007-09-10,-0.008326295,-0.007608668443582212,-0.007727131779489693
2007-09-11,0.011436528,0.011164224861027083,0.011124738641573373
2007-09-12,0.006913255,0.005192965843631825,0.0051534796241781144
2007-09-13,0.009386001,0.005268130729004561,0.0052286445095508505
2007-09-14,-0.011573441,-0.007545496027834608,-0.007584982247288319
2007-09-17,-0.009755824,-0.0074398491860422356,-0.007558312521949717
2007-09-18,0.01000224,0.0067262529905596224,0.006686766771105912
2007-09-19,0.026055179,0.01761768518454132,0.01757819896508761
2007-09-20,-0.012277401,-0.010687344610003535,-0.010726830829457246
2007-09-21,-2.22e-05,0.00014007424002082658,0.00010058802056711613
2007-09-24,0.0010459,0.0008549996496440837,0.0007365363137366021
2007-09-25,-0.007887952,-0.0033134853270571085,-0.003352971546510819
2007-09-26,0.003660096,0.0033285673202396726,0.003289081100785962
2007-09-27,0.003359067,0.0031961932342108312,0.003156707014757121
2007-09-28,0.005943526,0.0011885667102484732,0.0011490804907947627
2007-09-30,0.0,0.0,-7.897399806910954e-05
2007-10-01,0.009076727,0.003072577887253347,0.0030330916677996367
2007-10-02,0.00587846,0.0007600004470291744,0.0007205142275754639
2007-10-03,0.002525934,0.0026294595890239414,0.002589973369570231
2007-10-04,-0.003297633,-0.002308520625971089,-0.0023480068454247993
2007-10-05,0.003209436,0.004041354795982999,0.004001868576529288
2007-10-08,0.003048954,0.00011789676503859425,-5.665708688873394e-07
2007-10-09,0.004128468,0.004399139874469604,0.004359653655015894
2007-10-10,0.004744342,0.002682689525641768,0.0026432033061880578
2007-10-11,0.00468717,0.0006583664910282394,0.000618880271574529
2007-10-12,-0.002431814,-0.0013628710768239793,-0.0014023572962776898
2007-10-15,-0.00146905,-0.0007785745495538787,-0.0008970378854613603
2007-10-16,-0.011827148,-0.00745563778946301,-0.00749512400891672
2007-10-17,0.001851221,0.002676620326332202,0.0026371341068784915
2007-10-18,-0.004743002,-0.0026678012825621655,-0.002707287502015876
2007-10-19,-0.009391524,-0.007166430631135756,-0.007205916850589467
2007-10-22,-0.010529241,-0.007167505362484006,-0.007285968698391487
2007-10-23,0.006876504,0.006771224273593335,0.006731738054139624
2007-10-24,-0.005882749,-0.006469454435941935,-0.006508940655395645
2007-10-25,0.007164381,0.006781288182605927,0.006741801963152216
2007-10-26,0.004626535,0.004926693564097029,0.004887207344643318
2007-10-29,0.005062883,0.005940499406526634,0.005822036070619152
2007-10-30,-0.00751801,-0.008039036572350278,-0.008078522791803988
2007-10-31,0.009648451,0.010715420001418563,0.010339989484824659
2007-11-01,-0.013483195,-0.008469592817251681,-0.008509079036705391
2007-11-02,-0.012424478,-0.00680633028447486,-0.00684581650392857
2007-11-05,-0.007135518,-0.0066405901950157276,-0.006759053530923209
2007-11-06,0.00709565,0.0015861376777395186,0.0015466514582858082
2007-11-07,-0.007701487,-0.0062178705163200565,-0.006257356735773767
2007-11-08,-0.01045967,-0.009331536314294842,-0.009371022533748552
2007-11-09,-0.019922347,-0.008811256331263118,-0.008850742550716828
2007-11-12,0.001192235,-0.0022695172956231913,-0.002387980631530673
2007-11-13,0.005532088,0.005772697123870074,0.005733210904416364
2007-11-14,0.013949591,0.004784670933522417,0.0047451847140687065
2007-11-15,-0.005097116,-0.0023020983295909403,-0.0023415845490446507
2007-11-16,-0.012850815,-0.006855525777502702,-0.006895011996956413
2007-11-19,-0.025285727,-0.014967279295856617,-0.015085742631764099
2007-11-20,0.006208531,-0.0013533472099670485,-0.001392833429420759
2007-11-21,-0.026143618,-0.019566427262715624,-0.019605913482169335
2007-11-22,0.009800722,0.004069045119743153,0.004029558900289443
2007-11-23,0.016410933,0.00832610659891353,0.00828662037945982
2007-11-26,-0.000583004,0.0016805420301031493,0.0015620786941956677
2007-11-27,0.005664032,0.0038653093740412814,0.003825823154587571
2007-11-28,0.025622171,0.015760108748593682,0.01572062252913997
2007-11-29,0.009718902,0.006913437522807486,0.006873951303353776
2007-11-30,0.011997392,0.011610690532009693,0.011571204312555983
2007-12-03,-0.011785277,-0.002372696284621667,-0.0024911596205291486
2007-12-04,-0.007307963,-0.005881366135229271,-0.005920852354682982
2007-12-05,0.012641942,0.008027772670859079,0.007988286451405369
2007-12-06,-0.00070771,0.0032900864983353983,0.003250600278881688
2007-12-07,0.006731527,0.005580199910584893,0.005540713691131183
2007-12-10,0.008415137,0.0033629844240101736,0.003244521088102692
2007-12-11,-0.002280046,-0.0018771665938120963,-0.0019166528132658067
2007-12-12,0.000368366,0.001038255564363988,0.0009987693449102775
2007-12-13,-0.021023846,-0.01197381905044581,-0.012013305269899521
2007-12-14,0.002095017,0.0004283739891153271,0.00038888776966161664
2007-12-17,-0.015708104,-0.008560619825567106,-0.008679083161474588
2007-12-18,-0.007580783,-0.003408797638494998,-0.0034482838579487085
2007-12-19,-0.00762274,-0.004018347362474972,-0.004057833581928683
2007-12-20,0.000569851,0.0008788269861379483,0.0008393407666842378
2007-12-21,0.007655013,0.00756233500632475,0.007522848786871039
2007-12-24,0.0,0.0,-0.00011846333590748159
2007-12-25,0.0,0.0,-3.948621945371045e-05
2007-12-26,0.0,0.0,-3.948621945371045e-05
2007-12-27,0.006405593,8.896025272076002e-05,4.947403326704958e-05
2007-12-28,-0.00273313,-0.0016549196399021637,-0.0016944058593558742
2007-12-31,0.0,0.0,-0.00011846333590748159
2008-01-02,0.0,0.0,-7.897399806910954e-05
2008-01-03,-0.019103479,-0.00016771260566095236,-0.0002071988251146628
2008-01-04,-0.021443692,-0.0147458128326452,-0.01478529905209891
2008-01-07,-0.005201979,-0.001576623951387801,-0.0016950872872952827
2008-01-08,0.021935946,0.010413579331641332,0.010374093112187621
2008-01-09,-0.000893762,-0.0045181802929131765,-0.004557666512366887
2008-01-10,-0.00609161,-0.005574013290013946,-0.0056134995094676565
2008-01-11,-0.014409651,-0.011648669538553258,-0.011688155758006968
2008-01-14,0.003941591,0.0020936861974421017,0.00197522286153462
2008-01-15,-0.02664247,-0.021119153337027297,-0.021158639556481007
2008-01-16,-0.016505654,-0.006152010957703902,-0.006191497177157612
2008-01-17,-0.007367192,-0.003983325782933034,-0.004022812002386744
2008-01-18,-0.011769125,-0.011062420028445819,-0.011101906247899529
2008-01-21,-0.050810925,-0.03164589422189956,-0.031764357557807044
2008-01-22,0.026354027,0.008768319062679941,0.00872883284322623
2008-01-23,-0.016911346,-0.007571378401758699,-0.00761086462121241
2008-01-24,0.042638093,0.021891663861357102,0.021852177641903392
2008-01-25,0.002476504,0.006258638460421073,0.006219152240967363
2008-01-28,-0.013859473,-0.010721550098392263,-0.010840013434299745
2008-01-29,0.017712816,0.01982020695814879,0.01978072073869508
2008-01-30,-0.00443454,0.0018084961178539416,0.0017690098984002312
2008-01-31,-0.000400854,0.003108713813117836,0.0027059535846378838
2008-02-01,0.019223057,0.014975863714513649,0.014936377495059938
2008-02-04,-0.005160513,-0.0006653733318305877,-0.0007838366677380693
2008-02-05,-0.029133571,-0.017874574456125503,-0.017914060675579213
2008-02-06,0.005059418,0.0022735027105103,0.0022340164910565896
2008-02-07,-0.018112488,-0.009347215583676238,-0.009386701803129949
2008-02-08,0.003951192,0.0023330207221261556,0.002293534502672445
2008-02-11,-0.01164246,-0.003247735656452977,-0.0033661989923604585
2008-02-12,0.025915461,0.017272085538656112,0.017232599319202402
2008-02-13,0.000488218,0.003114745156163945,0.0030752589367102345
2008-02-14,-0.001332622,0.004432496174154199,0.004393009954700489
2008-02-15,-0.018887772,-0.008512317526867874,-0.008551803746321585
2008-02-18,0.016853858,0.009245523059526528,0.009127059723619046
2008-02-19,-0.002307349,-0.0003038077033202802,-0.0003432939227739906
2008-02-20,-0.010575073,-0.016158735578396533,-0.016198221797850243
2008-02-21,0.012809566,0.005075954910841007,0.005036468691387297
2008-02-22,-0.004508265,-0.0032963405489516706,-0.003335826768405381
2008-02-25,0.019739822,0.00866878275815508,0.008550319422247599
2008-02-26,0.016120732,0.010936280528422992,0.010896794308969282
2008-02-27,0.00343018,-0.005223334169948579,-0.00526282038940229
2008-02-28,-0.014653437,-0.009215515185990508,-0.009255001405444219
2008-02-29,-0.012424977,-0.008732363269478127,-0.008771849488931838
2008-03-03,-0.017062155,-0.011692596861181737,-0.011811060197089218
2008-03-04,-0.016192775,-0.01127257943252824,-0.01131206565198195
2008-03-05,0.009384305,0.0019040619673376113,0.001864575747883901
2008-03-06,-0.007558827,-0.006238751695738287,-0.006278237915191998
2008-03-07,-0.010668962,-0.012117146828134806,-0.012156633047588516
2008-03-10,-0.016484573,-0.010044193448459193,-0.010162656784366675
2008-03-11,0.012865942,0.010171376829492651,0.01013189061003894
2008-03-12,0.013381221,0.009146253830740747,0.009106767611287037
2008-03-13,-0.001883975,-0.001330498723731366,-0.0013699849431850764
2008-03-14,-0.014869329,-0.006375153092915253,-0.006414639312368964
2008-03-17,-0.047530235,-0.03011912103814396,-0.03023758437405144
2008-03-18,0.031235622,0.012168255519563909,0.012128769300110198
2008-03-19,0.006549036,0.004895258342529685,0.004855772123075974
2008-03-20,-0.00923476,-0.010312003278013404,-0.010351489497467115
2008-03-21,0.0,0.0,-3.948621945371045e-05
2008-03-24,0.0,0.0,-0.00011846333590748159
2008-03-25,0.03141512,0.00020733712368903312,0.00016785090423532267
2008-03-26,-0.005896288,0.0008543111986893948,0.0008148249792356843
2008-03-27,0.012014734,0.010161474338750809,0.010121988119297098
2008-03-28,-0.00265217,0.003997833597201517,0.003958347377747806
2008-03-31,-0.001079105,0.0030854193826101994,0.002966956046702718
2008-04-01,0.034258329,0.016283657894252013,0.016244171674798302
2008-04-02,0.012683069,0.006221801970203389,0.006182315750749678
2008-04-03,-0.00997934,-0.002340662801035398,-0.0023801490204891085
2008-04-04,0.007404244,0.005947139915081223,0.005907653695627513
2008-04-07,0.008128645,0.003921791812174558,0.003803328476267076
2008-04-08,-0.007288969,-0.004291167250842998,-0.004330653470296708
2008-04-09,-0.019834024,-0.0069217071255534,-0.006961193345007111
2008-04-10,-0.012066575,-0.008618567309757186,-0.008658053529210896
2008-04-11,-0.007604103,-0.008490073971147871,-0.008529560190601582
2008-04-14,-0.015313048,-0.00916605841607665,-0.009284521751984132
2008-04-15,0.006455497,0.010467428707961135,0.010427942488507425
2008-04-16,0.014373156,0.007807646810944702,0.007768160591490991
2008-04-17,-0.008641881,-0.005214200427988258,-0.0052536866474419686
2008-04-18,0.031293509,0.01567040278212728,0.01563091656267357
2008-04-21,-0.003843761,-0.0008307222873712439,-0.0009491856232787255
2008-04-22,-0.006352163,-0.003355042685069809,-0.0033945289045235194
2008-04-23,0.001872696,-0.0007429929652240652,-0.0007824791846777757
2008-04-24,0.014889675,0.002902685490709711,0.0028631992712560006
2008-04-25,0.008440514,0.0063396869363001596,0.006300200716846449
2008-04-28,0.009243831,0.006952271375537444,0.006833808039629963
2008-04-29,-0.010543745,-0.0045416610346959985,-0.004581147254149709
2008-04-30,0.008976258,0.008964442329036926,0.00858572291437412
2008-05-01,0.0,0.0,-3.948621945371045e-05
2008-05-02,0.019321077,0.00011569586797732789,7.620964852361745e-05
2008-05-05,-8.42e-05,-0.0013403435260536112,-0.0014588068619610928
2008-05-06,-0.013245508,-0.0051672377655075374,-0.005206723984961248
2008-05-07,0.012255994,0.005801950899583019,0.005762464680129309
2008-05-08,-0.005620774,-0.0008731017016611053,-0.0009125879211148158
2008-05-09,-0.012852401,-0.00869202754957843,-0.00873151376903214
2008-05-12,0.0,0.0,-0.00011846333590748159
2008-05-13,0.011665302,-7.106884184149287e-06,-4.6593103637859734e-05
2008-05-14,0.002564493,0.002676917339135221,0.0026374311196815103
2008-05-15,0.010727021,0.0036698602822078374,0.003630374062754127
2008-05-16,-0.002195829,0.0026941933751669644,0.002654707155713254
2008-05-19,0.014506335,0.007537328802147192,0.00741886546623971
2008-05-20,-0.018713895,-0.013440108077066526,-0.013479594296520236
2008-05-21,-0.006119636,-0.001863616348438235,-0.0019031025678919455
2008-05-22,0.000326715,-0.00047126388092588734,-0.0005107501003795978
2008-05-23,-0.013755223,-0.006582390444738406,-0.006621876664192117
2008-05-26,-0.011952128,-0.00743988591535083,-0.007558349251258312
2008-05-27,0.006485847,0.001942595963313254,0.0019031097438595435
2008-05-28,0.007961806,0.004196498671078741,0.004157012451625031
2008-05-29,0.008640681,0.006109774066634932,0.006070287847181222
2008-05-30,-0.00262039,-0.0009269210363311853,-0.0009664072557848957
2008-05-31,0.0,0.0,-3.948621945371045e-05
2008-06-02,0.005219813,0.0048883980165468355,0.004809424018477726
2008-06-03,0.004305267,0.0027094706226016285,0.002669984403147918
2008-06-04,-0.008614286,-0.004764678870300076,-0.004804165089753787
2008-06-05,0.00653105,0.004809962813770108,0.004770476594316397
2008-06-06,-0.02194237,-0.011868102297178607,-0.011907588516632317
2008-06-09,-0.008908154,-0.008483097015709595,-0.008601560351617077
2008-06-10,-0.006297738,-0.005176423945708053,-0.005215910165161763
2008-06-11,-0.014673412,-0.010217145530560523,-0.010256631750014233
2008-06-12,0.006940649,0.0032770430791699834,0.003237556859716273
2008-06-13,0.004728043,0.0018750612422933077,0.0018355750228395973
2008-06-16,-0.002041952,0.001838173669945098,0.0017197103340376163
2008-06-17,0.002366707,-0.0006483188201130696,-0.0006878050395667801
2008-06-18,-0.010129804,-0.006818562360490943,-0.006858048579944653
2008-06-19,-0.003832605,-0.007101017517679886,-0.007140503737133597
2008-06-20,-0.012746727,-0.0035107712498878563,-0.0035502574693415667
2008-06-23,-0.005930182,-0.004594490830615805,-0.004712954166523287
2008-06-24,-0.001187042,-0.004317523658956768,-0.004357009878410478
2008-06-25,0.007809348,0.004797773452720255,0.004758287233266545
2008-06-26,-0.0183905,-0.011818897661079464,-0.011858383880533174
2008-06-27,-0.011835895,-0.007749587776444744,-0.0077890739958984545
2008-06-30,0.011179841,0.006012593210553696,0.0058941298746462145
2008-07-01,-0.016715851,-0.00967207178596663,-0.00971155800542034
2008-07-02,-0.002207502,0.000474005321515536,0.00043451910206182554
2008-07-03,-0.00109836,-0.005196052067278356,-0.0052355382867320666
2008-07-04,-0.008861015,-0.0034469847457822,-0.0034864709652359105
2008-07-07,0.006373324,0.007211217209519338,0.007092753873611857
2008-07-08,-0.005927652,-0.007652633964702948,-0.007692120184156659
2008-07-09,0.019374035,0.011009250853012853,0.010969764633559143
2008-07-10,-0.016999033,-0.015084724524105031,-0.015124210743558741
2008-07-11,-0.0234157,-0.015628458876861595,-0.015667945096315306
2008-07-14,0.005594247,-0.0016166509491272185,-0.0017351142850347001
2008-07-15,-0.01761091,-0.01795458871711797,-0.01799407493657168
2008-07-16,0.003308634,-3.1168153388438924e-05,-7.065437284214937e-05
2008-07-17,0.024294432,0.01914976349668529,0.01911027727723158
2008-07-18,0.01229427,0.007984320684737867,0.007944834465284156
2008-07-21,0.006773216,0.017390733508077627,0.017272270172170145
2008-07-22,0.007324736,0.0003381868319920489,0.00029870061253833846
2008-07-23,0.018917894,0.011524995177188524,0.011485508957734814
2008-07-24,-0.002041165,-0.0018037057450109861,-0.0018431919644646966
2008-07-25,-0.006136019,-0.0023149005832507896,-0.0023543868027045
2008-07-28,-0.00504347,-0.000997666992964219,-0.0011161303288717006
2008-07-29,0.002842978,0.0035058766701574484,0.003466390450703738
2008-07-30,0.015410064,0.010757133418448195,0.010717647198994484
2008-07-31,0.003749453,0.000964443345014443,0.00046474063830656965
2008-08-01,0.0,0.0,-3.948621945371045e-05
2008-08-04,-0.008510381,-0.00011915064076928328,-0.00023761397667676487
2008-08-05,0.014114635,0.006319414823092506,0.006279928603638796
2008-08-06,0.004245322,0.009135264453626224,0.009095778234172514
2008-08-07,-0.002430824,0.0009552292716008548,0.0009157430521471444
2008-08-08,0.009858506,0.002473685322033292,0.0024341991025795817
2008-08-11,0.010108385,0.011726805513349925,0.011608342177442443
2008-08-12,-0.004328905,0.0023290010219687574,0.002289514802515047
2008-08-13,-0.014014985,-0.0068321135304361125,-0.006871599749889823
2008-08-14,0.001791733,-0.005055495758016115,-0.005094981977469826
2008-08-15,0.004577506,0.005597545845123397,0.005558059625669687
2008-08-18,-0.000931479,-0.0018528174670667807,-0.0019712808029742623
2008-08-19,-0.015803612,-0.007709771625987183,-0.007749257845440893
2008-08-20,-0.00234646,-0.0038643755412228753,-0.0039038617606765857
2008-08-21,-0.012566334,-0.007763266771513955,-0.007802752990967665
2008-08-22,0.012772291,0.009266407899538809,0.009226921680085098
2008-08-25,-0.004052223,-0.0005543256527614782,-0.0006727889886689598
2008-08-26,0.004878395,0.000988326169691689,0.0009488399502379785
2008-08-27,-0.00119938,0.0023570346364469863,0.002317548416993276
2008-08-28,0.013811955,0.0060839798599663375,0.006044493640512627
2008-08-29,0.007003764,0.009867038345673818,0.009827552126220107
2008-08-31,0.0,0.0,-7.897399806910954e-05
2008-09-01,-0.001253757,-0.002799322601514387,-0.0028388088209680973
2008-09-02,0.010247465,0.008452365597963807,0.008412879378510096
2008-09-03,-0.005555719,-0.0028795260015929136,-0.002919012221046624
2008-09-04,-0.02229935,-0.01512114520445007,-0.015160631423903781
2008-09-05,-0.014937923,-0.008170190026838275,-0.008209676246291986
2008-09-08,0.026906098,0.018325895707603346,0.018207432371695864
2008-09-09,0.000390665,0.0005901939359793662,0.0005507077165256558
2008-09-10,-0.008784029,-0.0016506818686324864,-0.001690168088086197
2008-09-11,-0.007180362,-0.005676534171091152,-0.0057160203905448626
2008-09-12,0.018745198,0.011839792931847226,0.011800306712393516
2008-09-15,-0.034168399,-0.01659963853332269,-0.016718101869230173
2008-09-16,-0.025869585,-0.004040823999286403,-0.004080310218740113
2008-09-17,-0.011664535,-0.009475797024937727,-0.009515283244391437
2008-09-18,-0.005213932,-0.006603135942978233,-0.006642622162431944
2008-09-19,0.056894093,0.02808349046817571,0.028044004248722
2008-09-22,-0.017488297,-0.010468651856597733,-0.010587115192505214
2008-09-23,-0.012429509,-0.005100559434053187,-0.005140045653506897
2008-09-24,-0.004515075,-0.0067411959130668775,-0.006780682132520588
2008-09-25,0.020304675,0.008355920607372003,0.008316434387918292
2008-09-26,-0.017788054,-0.008468896723303088,-0.008508382942756798
2008-09-29,-0.046205528,-0.030341329936897643,-0.030459793272805125
2008-09-30,0.02171446,0.011411978518087285,0.011372492298633574
2008-10-01,0.008003336,-0.0006884561837504632,-0.0007279424032041737
2008-10-02,-0.001717049,-0.003678510413856473,-0.0037179966333101833
2008-10-03,0.018416348,0.00856610466079788,0.00852661844134417
2008-10-06,-0.05835207,-0.028474445845168672,-0.028592909181076154
2008-10-07,-0.00664901,-0.004943839932078031,-0.004983326151531742
2008-10-08,-0.052948147,-0.03916735171874697,-0.03920683793820068
2008-10-09,-0.042232218,-0.03462019949837103,-0.03465968571782474
2008-10-10,-0.072470958,-0.048486136910773525,-0.048525623130227236
2008-10-13,0.105787574,0.05636851010087329,0.05625004676496581
2008-10-14,0.047383154,0.03086889569501916,0.03082940947556545
2008-10-15,-0.053961901,-0.03301312199887452,-0.03305260821832823
2008-10-16,-0.032661048,-0.0256615902728059,-0.02570107649225961
2008-10-17,0.057952304,0.04413395735602177,0.04409447113656806
2008-10-20,0.017811432,0.008406488877777951,0.00828802554187047
2008-10-21,-0.00366319,-0.006119693959505956,-0.006159180178959667
2008-10-22,-0.039851366,-0.02745330168432336,-0.02749278790377707
2008-10-23,-0.007883048,-0.0023927161387646834,-0.002432202358218394
2008-10-24,-0.036586771,-0.02636137494625046,-0.02640086116570417
2008-10-27,-0.032417403,-0.02923368486961131,-0.02935214820551879
2008-10-28,0.006652144,0.011244315717562348,0.011204829498108637
2008-10-29,0.059214955,0.024196558421692327,0.024157072202238616
2008-10-30,-0.003624441,-0.0013418193387052524,-0.0013813055581589628
2008-10-31,0.048045322,0.023331658562303792,0.022871576448396293
2008-11-03,0.013033093,0.013825008528543403,0.013706545192635922
2008-11-04,0.028350879,0.022658445827409945,0.022618959607956235
2008-11-05,-0.032145433,-0.014772726288106997,-0.014812212507560707
2008-11-06,-0.040349549,-0.02914661118077544,-0.02918609740022915
2008-11-07,0.013350924,0.00976441096656333,0.00972492474710962
2008-11-10,0.013605635,0.010888175939577804,0.010769712603670323
2008-11-11,-0.033703114,-0.0275359942497454,-0.02757548046919911
2008-11-12,-0.029584297,-0.021342434220245288,-0.021381920439698998
2008-11-13,0.004838912,0.005176165251763232,0.005136679032309521
2008-11-14,0.015448053,0.010687917935943148,0.010648431716489437
2008-11-17,-0.029917452,-0.017525078234519764,-0.017643541570427246
2008-11-18,0.002183218,0.0006338983730889147,0.0005944121536352043
2008-11-19,-0.025751312,-0.013515551417276339,-0.01355503763673005
2008-11-20,-0.037416313,-0.028075671503064115,-0.028115157722517825
2008-11-21,-0.026595149,-0.015289465605435648,-0.015328951824889359
2008-11-24,0.058007098,0.03355688552119496,0.033438422185287475
2008-11-25,0.003596507,-0.0011938227719514583,-0.0012333089914051687
2008-11-26,0.002667805,0.005173233854399495,0.0051337476349457845
2008-11-27,0.025398058,0.01777484740761892,0.01773536118816521
2008-11-28,0.028517024,0.015417030920380714,0.015377544700927004
2008-11-30,0.0,0.0,-7.897399806910954e-05
2008-12-01,-0.047214709,-0.02945605567579801,-0.02949554189525172
2008-12-02,0.001716949,0.0015564354620714038,0.0015169492426176934
2008-12-03,0.009893894,0.007003380128180581,0.00696389390872687
2008-12-04,0.007624442,0.0053553154521739366,0.005315829232720226
2008-12-05,-0.021388508,-0.013084885424297199,-0.01312437164375091
2008-12-08,0.048827085,0.02966871090925327,0.02955024757334579
2008-12-09,0.004461494,-0.002875578710686444,-0.0029150649301401543
2008-12-10,-0.013306229,-0.006963706142891324,-0.007003192362345034
2008-12-11,-0.003948937,-0.00283629364137461,-0.0028757798608283203
2008-12-12,-0.015080333,-0.008373016869450911,-0.008412503088904622
2008-12-15,-0.017163084,-0.009439041823754546,-0.009557505159662028
2008-12-16,0.00639922,0.00010425336977903932,6.476715032532887e-05
2008-12-17,-0.00285632,-0.003749481837022728,-0.0037889680564764383
2008-12-18,-0.004873373,0.0012643538474403915,0.001224867627986681
2008-12-19,-0.008675173,-0.005131576650221126,-0.005171062869674836
2008-12-22,-0.006805664,-0.004456112565629389,-0.00457457590153687
2008-12-23,-0.003361378,-3.923956859452904e-05,-7.872578804823949e-05
2008-12-24,0.0,0.0,-3.948621945371045e-05
2008-12-25,0.0,0.0,-3.948621945371045e-05
2008-12-26,0.0,0.0,-3.948621945371045e-05
2008-12-29,0.011673405,9.750869208025037e-05,-2.0954643827231223e-05
2008-12-30,0.01178459,0.003149905478261106,0.0031104192588073953
2008-12-31,0.0,0.0,-3.948621945371045e-05
2009-01-02,0.0,0.0,-7.897399806910954e-05
2009-01-05,0.03935134,0.0006523758220278175,0.0005339124861203359
2009-01-06,0.008560637,0.008324202165552297,0.008284715946098586
2009-01-07,-0.00648503,-0.0042838627684579356,-0.004323348987911646
2009-01-08,-0.003376148,-0.00774310003057177,-0.0077825862500254805
2009-01-09,-0.008380371,-0.003325455985078496,-0.0033649422045322064
2009-01-12,-0.017183176,-0.008020789263930683,-0.008139252599838165
2009-01-13,-0.010953763,-0.012405630147215185,-0.012445116366668896
2009-01-14,-0.027380233,-0.017729095070840084,-0.017768581290293795
2009-01-15,0.000375737,-0.004633519848905809,-0.00467300606835952
2009-01-16,0.00927519,0.01610933427451089,0.01606984805505718
2009-01-19,-0.009423934,-0.002202384382804179,-0.0023208477187116605
2009-01-20,-0.011731703,-0.004550546201658179,-0.004590032421111889
2009-01-21,-0.003437232,-0.010739653079655409,-0.01077913929910912
2009-01-22,0.004757913,0.0021810410331450925,0.002141554813691382
2009-01-23,-0.006069837,-0.01305125676252672,-0.01309074298198043
2009-01-26,0.0188788,0.014666223815483992,0.01454776047957651
2009-01-27,-0.010036726,0.002404409387480877,0.0023649231680271665
2009-01-28,0.01422018,0.014404015926355207,0.014364529706901497
2009-01-29,-0.024209415,-0.011638209266086386,-0.011677695485540096
2009-01-30,0.002602902,-9.024470041019139e-05,-0.00012973091986390184
2009-01-31,0.0,0.0,-0.00045916318142773455
2009-02-02,-0.022684267,-0.01677653834101167,-0.01685551233908078
2009-02-03,0.008839087,0.009189529579741507,0.009150043360287796
2009-02-04,0.003453663,0.0032943598282284547,0.0032548736087747443
2009-02-05,-0.020167885,-0.0056253827334720174,-0.005664868952925728
2009-02-06,0.00523828,0.009105350630006281,0.009065864410552571
2009-02-09,0.006031796,-0.0004900529388471853,-0.0006085162747546669
2009-02-10,-0.003226265,-0.0007644846414412987,-0.0008039708608950091
2009-02-11,-0.003741859,-0.004539625439589523,-0.0045791116590432335
2009-02-12,-0.004039954,-0.007976296417042228,-0.008015782636495938
2009-02-13,0.005022698,0.00920336083409512,0.00916387461464141
2009-02-16,-0.00959651,-0.00487819312528992,-0.004996656461197402
2009-02-17,-0.026236464,-0.0226842265219509,-0.02272371274140461
2009-02-18,0.001371485,0.00031647445763871573,0.0002769882381850053
2009-02-19,0.006277365,0.006890280202006327,0.0068507939825526165
2009-02-20,-0.027573592,-0.02114875503687108,-0.02118824125632479
2009-02-23,-0.011405712,-0.00649847564280559,-0.006616938978713072
2009-02-24,-0.015227432,-0.008103390084044593,-0.008142876303498303
2009-02-25,-0.004333485,-0.0032890109146718194,-0.00332849713412553
2009-02-26,0.012944387,0.0024926554378408294,0.002453169218387119
2009-02-27,-0.006718059,-0.002625653788674076,-0.0026651400081277865
2009-02-28,0.0,0.0,-3.948621945371045e-05
2009-03-02,-0.051660085,-0.02589266906394838,-0.02597164306201749
2009-03-03,-0.017049022,-0.0194533288276989,-0.019492815047152612
2009-03-04,0.023666798,0.012569836306509208,0.012530350087055497
2009-03-05,-0.016765065,-0.013162523731627851,-0.013202009951081561
2009-03-06,-0.016717338,-0.012540042392656936,-0.012579528612110646
2009-03-09,-0.001086732,-0.004920692318029718,-0.0050391556539371996
2009-03-10,0.044927532,0.018237026309234627,0.018197540089780917
2009-03-11,0.013447594,0.0002442196989009826,0.00020473347944727216
2009-03-12,0.013050133,0.009193085518268695,0.009153599298814985
2009-03-13,0.016248591,0.0029430389251883238,0.0029035527057346133
2009-03-16,0.02458977,0.01631700438876349,0.016198541052856008
2009-03-17,-0.001245835,-0.002473949466942682,-0.0025134356863963925
2009-03-18,-0.005422677,-0.0010836275295911246,-0.001123113749044835
2009-03-19,0.003421649,0.0019463739326082141,0.0019068877131545037
2009-03-20,4.96e-06,-0.002872282371417345,-0.0029117685908710556
2009-03-23,0.026848201,0.011419961433473569,0.011301498097566087
2009-03-24,-0.002105995,-0.0020252499604684893,-0.0020647361799221997
2009-03-25,0.009741423,0.012641680353637774,0.012602194134184064
2009-03-26,-0.000615998,0.0011494647006391467,0.0011099784811854363
2009-03-27,-0.016536676,-0.0025917787473278553,-0.0026312649667815657
2009-03-30,-0.024879468,-0.017387212750117675,-0.017505676086025157
2009-03-31,0.034712583,0.017920648384103233,0.017881162164649522
2009-04-01,0.016172188,0.00689596386393343,0.006856477644479719
2009-04-02,0.032438527,0.020949999993365775,0.020910513773912065
2009-04-03,-0.021416197,-0.006586712259888827,-0.006626198479342538
2009-04-06,-0.006321098,0.00117221762665487,0.0010537542907473885
2009-04-07,-0.003999213,0.0015213709837478273,0.0014818847642941169
